0.000000000000000000e+00,0.000000000000000000e+00,9.999900000000000000e+04
2.473740000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
2.489760000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.500120000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.500130000000000000e+05,0.000000000000000000e+00,2.120000000000000000e+02
2.511170000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.511180000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.521520000000000000e+05,0.000000000000000000e+00,1.210000000000000000e+02
2.528900000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.539220000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.549340000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.559700000000000000e+05,0.000000000000000000e+00,1.110000000000000000e+02
2.568680000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.579020000000000000e+05,0.000000000000000000e+00,2.110000000000000000e+02
2.586530000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.596850000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
2.604600000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.604610000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.614940000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.626160000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.636500000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
2.636510000000000000e+05,0.000000000000000000e+00,1.120000000000000000e+02
2.644680000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
2.644690000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.655040000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.655050000000000000e+05,0.000000000000000000e+00,2.120000000000000000e+02
2.663100000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.663110000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.673490000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.673500000000000000e+05,0.000000000000000000e+00,1.210000000000000000e+02
2.680100000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.690440000000000000e+05,0.000000000000000000e+00,2.130000000000000000e+02
2.698350000000000000e+05,0.000000000000000000e+00,2.150000000000000000e+02
2.698360000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.708700000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
2.708710000000000000e+05,0.000000000000000000e+00,1.120000000000000000e+02
2.715560000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
2.715570000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.725910000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
2.731590000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.741950000000000000e+05,0.000000000000000000e+00,2.210000000000000000e+02
2.747900000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.758240000000000000e+05,0.000000000000000000e+00,2.120000000000000000e+02
2.765160000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.765170000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.775500000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.786200000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.796540000000000000e+05,0.000000000000000000e+00,1.110000000000000000e+02
2.803410000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.813780000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
2.813790000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
2.820810000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
2.820820000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.831180000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.842300000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.852760000000000000e+05,0.000000000000000000e+00,2.210000000000000000e+02
2.859350000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.869710000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
2.878280000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
2.878290000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.888650000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
2.888660000000000000e+05,0.000000000000000000e+00,1.210000000000000000e+02
2.894150000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.904510000000000000e+05,0.000000000000000000e+00,1.210000000000000000e+02
2.910620000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.921000000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
2.929200000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
2.939550000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
2.939560000000000000e+05,0.000000000000000000e+00,1.120000000000000000e+02
2.946170000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
2.946180000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.956570000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.956580000000000000e+05,0.000000000000000000e+00,2.120000000000000000e+02
2.963530000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
2.963540000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.973920000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
2.973930000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
2.981020000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
2.981030000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
2.991410000000000000e+05,0.000000000000000000e+00,2.220000000000000000e+02
2.997970000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
2.997980000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.008360000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
3.008370000000000000e+05,0.000000000000000000e+00,1.120000000000000000e+02
3.016020000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
3.016030000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.026490000000000000e+05,0.000000000000000000e+00,2.220000000000000000e+02
3.032350000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.032360000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.042700000000000000e+05,0.000000000000000000e+00,1.110000000000000000e+02
3.048000000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.058390000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.058400000000000000e+05,0.000000000000000000e+00,2.210000000000000000e+02
3.064280000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.074660000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.082200000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.092560000000000000e+05,0.000000000000000000e+00,2.130000000000000000e+02
3.100710000000000000e+05,0.000000000000000000e+00,2.150000000000000000e+02
3.100720000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.111090000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
3.118650000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.118660000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.129030000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
3.129040000000000000e+05,0.000000000000000000e+00,1.120000000000000000e+02
3.135330000000000000e+05,0.000000000000000000e+00,1.140000000000000000e+02
3.135340000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.145710000000000000e+05,0.000000000000000000e+00,2.210000000000000000e+02
3.151220000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.161620000000000000e+05,0.000000000000000000e+00,2.210000000000000000e+02
3.166790000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.177200000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.177210000000000000e+05,0.000000000000000000e+00,2.220000000000000000e+02
3.182690000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.182700000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.193120000000000000e+05,0.000000000000000000e+00,1.110000000000000000e+02
3.200780000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.211160000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.222740000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.233120000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.241180000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.251550000000000000e+05,0.000000000000000000e+00,2.110000000000000000e+02
3.260160000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.270540000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.270550000000000000e+05,0.000000000000000000e+00,1.210000000000000000e+02
3.276330000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.286710000000000000e+05,0.000000000000000000e+00,2.130000000000000000e+02
3.294140000000000000e+05,0.000000000000000000e+00,2.150000000000000000e+02
3.294150000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.304540000000000000e+05,0.000000000000000000e+00,2.110000000000000000e+02
3.312220000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.322590000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
3.322600000000000000e+05,0.000000000000000000e+00,1.130000000000000000e+02
3.330570000000000000e+05,0.000000000000000000e+00,1.150000000000000000e+02
3.330580000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.340950000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
3.347290000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.347300000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.357660000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.357670000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
3.365620000000000000e+05,0.000000000000000000e+00,1.230000000000000000e+02
3.365630000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.376070000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.383450000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.393820000000000000e+05,0.000000000000000000e+00,1.110000000000000000e+02
3.405600000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.415970000000000000e+05,0.000000000000000000e+00,2.220000000000000000e+02
3.422960000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.422970000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.433360000000000000e+05,0.000000000000000000e+00,2.120000000000000000e+02
3.440190000000000000e+05,0.000000000000000000e+00,2.140000000000000000e+02
3.440200000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.450570000000000000e+05,0.000000000000000000e+00,2.220000000000000000e+02
3.457840000000000000e+05,0.000000000000000000e+00,2.230000000000000000e+02
3.457850000000000000e+05,0.000000000000000000e+00,1.000000000000000000e+00
3.468220000000000000e+05,0.000000000000000000e+00,2.110000000000000000e+02
3.475030000000000000e+05,0.000000000000000000e+00,2.000000000000000000e+00
3.485420000000000000e+05,0.000000000000000000e+00,2.130000000000000000e+02
3.492120000000000000e+05,0.000000000000000000e+00,2.150000000000000000e+02
